"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","num_collisions","slp","visib","wdsp","gust","prcp","sndp","fog"
"138",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2013,57.3,53.4,544,1025.5,5,3.6,999.9,0.1,999.9,0
"139",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2013,65,60,658,1018.4,4.2,2,999.9,0.51,999.9,1
"140",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2013,75.9,65.2,697,1013.3,7.6,3.6,999.9,0,999.9,0
"141",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2013,71,63.4,570,1011.7,6.1,3.7,20,0,999.9,0
"142",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2013,71.5,66.2,735,1011.2,6.4,3.9,19,0,999.9,1
"143",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,59.6,57,668,1008.6,6.3,4.5,18.1,1.91,999.9,0
"144",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2013,48.1,41.7,514,1013.4,9.1,7.5,29.9,0.29,999.9,0
"145",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2013,55.5,35.6,455,1016.2,10,8.3,22.9,0.05,999.9,0
"146",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2013,61.7,34.9,420,1022.2,10,3.3,18.1,0,999.9,0
"147",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2013,61.1,47.1,686,1022.2,7.1,2.3,999.9,0,999.9,1
"148",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2013,66.9,60.6,574,1018.3,3.2,1.6,999.9,0.52,999.9,1
"149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2013,81,63.4,685,1018.5,9,3.8,999.9,0,999.9,0
"150",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2013,83,63.4,736,1018.4,9,3.4,999.9,0,999.9,0
"151",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,80.8,64.1,631,1015.2,9.8,3.8,999.9,0,999.9,0
"152",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,80.1,65.9,487,1010.8,10,5.1,19,0,999.9,0
"153",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2013,72.2,67.3,707,1009.8,6.6,3.5,22.9,1,999.9,1
"154",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2013,66.1,45.6,613,1015.1,9.5,3.9,15,0.72,999.9,0
"155",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2013,66,41.7,599,1020.8,10,3.7,999.9,0,999.9,0
"156",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2013,63.8,53.8,605,1019.7,8.7,3.7,999.9,0,999.9,0
"157",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,61.5,59.4,791,1014.3,4.2,7.2,28,0.95,999.9,1
"158",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,64.9,58.9,571,1010.1,7.2,5.9,22.9,3.82,999.9,0
