Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep,Fri,Mon,Sat,Sun,Thu,Tue,Wed,year,temp,dewp,num_collisions,slp,visib,wdsp,gust,prcp,sndp,fog
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,31.4,8.9,495,1019.4,10.0,4.2,0.0,0.0,0.0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,34.4,19.0,508,1022.5,8.3,3.4,0.0,0.0,0.0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,32.7,15.6,598,1024.9,10.0,5.5,19.0,0.0,0.0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,35.4,29.3,428,1005.6,4.2,5.5,17.1,0.66,0.0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,37.8,20.0,406,1004.0,9.9,5.8,22.9,0.06,3.1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,26.5,12.7,484,1014.6,5.6,9.8,28.9,0.0,2.0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,23.6,3.8,458,1014.8,10.0,7.7,21.0,0.36,7.9,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,26.6,6.5,519,1024.2,10.0,3.1,0.0,0.0,7.9,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,34.2,23.0,622,1012.6,7.8,6.7,29.9,0.07,5.9,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,19.6,-0.2,526,1018.5,10.0,11.8,34.0,0.01,7.1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,27.6,11.4,361,1021.9,9.9,3.5,15.9,0.0,7.1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,29.9,25.0,680,1008.1,3.0,6.8,26.0,0.71,5.9,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,18.1,7.6,740,1019.8,8.9,7.2,26.0,0.34,7.1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,31.2,17.3,585,1023.0,9.1,4.0,14.0,0.0,7.9,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,33.8,16.1,569,1014.6,10.0,6.3,22.9,0.0,7.9,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,17.9,-1.5,652,1022.5,10.0,7.6,24.1,0.0,7.9,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,29.8,12.6,449,1019.7,9.0,3.5,15.0,0.0,7.9,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,35.1,27.6,394,1013.7,5.9,5.9,18.1,0.02,7.9,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,27.7,21.0,547,1014.8,8.8,9.6,22.9,0.03,7.9,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,30.0,19.3,571,1016.7,9.6,8.1,20.0,0.07,7.9,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,28.3,12.2,610,1017.2,10.0,7.8,24.1,0.01,7.9,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,32.3,19.4,526,1009.9,8.9,4.6,21.0,0.0,7.9,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,16.1,-4.7,757,1017.2,10.0,8.8,28.0,0.0,7.9,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,23.4,4.9,436,1014.0,8.5,4.6,20.0,0.0,7.9,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,18.9,4.1,454,1005.5,8.8,10.8,34.0,0.02,7.9,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,9.8,-11.8,402,1020.5,10.0,8.5,32.1,0.0,9.1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,20.2,5.0,620,1014.4,6.7,3.9,0.0,0.11,9.1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,24.9,10.3,626,1011.2,9.6,2.9,0.0,0.03,11.8,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,20.9,2.1,515,1008.1,9.7,9.3,25.1,0.0,9.1,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10.0,-11.1,621,1021.3,10.0,9.7,27.0,0.0,9.1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,20.5,3.2,517,1031.1,7.7,4.6,17.1,0.0,9.1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,34.3,28.2,519,1021.2,4.5,2.1,17.1,0.71,9.1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,28.2,8.4,574,1024.0,10.0,8.7,24.1,0.1,13.0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,12.1,-6.8,580,1025.2,10.0,6.0,21.0,0.0,11.8,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,27.6,9.5,628,1010.4,10.0,5.8,21.0,0.0,11.8,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,26.8,8.2,539,1015.6,9.7,6.1,15.9,0.0,11.8,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,23.2,5.0,703,1025.7,10.0,4.6,0.0,0.0,11.0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,21.5,-1.9,538,1039.7,10.0,3.6,15.0,0.0,11.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,27.2,7.0,693,1037.6,7.3,2.5,17.1,0.0,11.0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,32.4,19.1,650,1020.2,7.5,5.3,27.0,0.52,9.8,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,28.2,11.9,631,1027.7,8.5,4.7,20.0,0.0,15.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,38.5,33.0,574,1010.3,5.4,5.4,21.0,0.68,14.2,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,30.3,27.2,830,1015.8,2.2,5.4,15.9,0.48,13.0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,26.1,8.7,578,1024.0,9.8,5.8,21.0,0.0,18.9,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,41.4,21.3,464,1017.6,9.8,4.0,19.0,0.0,18.1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,46.6,23.0,661,1020.7,9.8,4.2,15.0,0.01,16.1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,47.2,30.1,584,1024.6,8.5,3.3,14.0,0.13,13.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,48.8,39.6,565,1014.8,6.5,4.5,19.0,0.47,11.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,45.1,11.0,586,1025.7,10.0,7.7,25.1,0.01,5.9,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,37.6,4.8,609,1035.4,10.0,5.6,15.9,0.0,3.9,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,44.0,37.5,507,1021.2,6.4,4.0,19.0,0.23,2.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,42.4,31.3,459,1007.8,9.3,8.8,29.9,0.58,1.2,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,40.7,23.7,529,1014.4,10.0,4.6,22.0,0.0,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,49.7,31.1,528,1004.9,9.5,6.9,35.9,0.01,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,33.9,8.7,547,1015.7,10.0,9.6,28.0,0.01,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,34.0,5.1,582,1024.5,10.0,5.5,18.1,0.0,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,34.5,12.3,570,1025.9,6.7,5.8,18.1,0.0,0.0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,33.7,27.5,507,1016.4,4.8,5.3,19.0,0.4,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,39.1,16.9,432,1015.9,9.7,7.2,22.0,0.0,5.1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,30.3,4.3,586,1022.6,10.0,5.5,17.1,0.0,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,33.8,5.9,601,1026.0,10.0,4.2,0.0,0.0,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,39.9,20.1,538,1028.0,9.7,3.5,15.9,0.0,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,46.9,42.5,525,1014.8,5.0,1.9,14.0,0.05,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,43.9,36.6,532,1006.0,9.1,4.2,20.0,0.59,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,37.2,21.1,459,1009.7,9.8,6.3,19.0,0.27,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,33.4,6.3,505,1021.9,9.7,5.8,18.1,0.0,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,43.3,20.5,556,1013.4,9.8,6.6,25.1,0.0,0.0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,42.2,27.9,628,1010.2,9.5,5.1,22.9,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,38.9,22.1,648,1015.6,9.5,4.7,19.0,0.17,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,51.8,21.2,653,1021.2,10.0,4.5,24.1,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,61.1,43.9,491,1010.6,9.1,6.3,22.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,52.9,35.8,507,1008.5,8.6,7.4,29.9,0.05,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,49.3,20.8,422,1020.7,10.0,4.8,22.9,0.01,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,50.8,34.8,510,1024.1,10.0,3.5,0.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,54.9,41.0,452,1021.8,9.4,5.7,18.1,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,42.3,32.8,457,1026.7,9.1,9.3,22.0,0.15,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,38.8,33.5,452,1025.1,8.8,8.9,22.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,44.6,41.3,486,1016.4,5.0,4.2,17.1,0.17,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,54.1,34.6,576,1013.2,9.5,7.9,25.1,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,51.3,26.1,443,1024.8,10.0,3.4,0.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,57.7,35.7,554,1025.6,10.0,3.5,20.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,60.7,41.5,542,1020.4,10.0,3.7,17.1,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,61.0,22.9,595,1021.1,10.0,4.6,27.0,0.01,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,58.0,21.0,560,1029.4,10.0,6.2,15.9,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,60.5,48.6,679,1018.9,9.5,5.4,21.0,0.08,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,68.0,43.4,605,1013.9,10.0,2.8,0.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,58.7,27.8,471,1021.4,10.0,7.1,19.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,51.1,45.5,630,1017.0,5.6,7.2,22.0,0.02,0.0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,56.3,44.9,645,1003.5,5.8,5.2,21.0,1.49,0.0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,57.7,34.7,568,1005.8,9.6,4.8,28.0,0.06,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,46.8,26.5,612,1006.3,10.0,8.1,27.0,0.05,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,43.5,17.9,676,1010.8,10.0,7.3,22.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,47.0,21.2,592,1010.7,10.0,5.4,21.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,54.1,27.4,477,1005.1,10.0,4.8,15.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,54.5,29.2,558,1004.6,10.0,4.8,20.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,59.0,34.1,613,1007.1,10.0,6.6,21.0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,64.9,36.8,679,1005.7,10.0,4.3,17.1,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,55.6,38.9,640,1008.0,10.0,7.5,18.1,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,53.6,38.7,642,1013.9,10.0,5.1,14.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,55.1,40.1,540,1015.0,10.0,2.5,19.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,61.6,36.8,555,1017.9,10.0,2.5,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,70.1,44.0,641,1021.2,9.5,3.6,17.1,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,73.7,48.8,638,1021.5,10.0,4.6,18.1,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,68.1,42.9,568,1023.7,10.0,4.5,19.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,66.2,43.2,684,1022.7,10.0,1.7,14.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,66.9,51.7,709,1020.6,6.8,2.3,15.9,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,62.3,54.7,560,1024.4,6.0,4.3,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,70.0,60.5,549,1022.4,7.0,2.3,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,75.3,65.0,645,1019.1,8.5,3.6,15.9,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,75.6,61.1,684,1010.9,8.5,3.7,21.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,64.5,39.8,655,1016.1,10.0,6.7,22.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,60.0,32.8,654,1026.9,10.0,3.5,15.9,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,63.1,39.2,723,1025.4,10.0,3.3,15.9,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,65.4,52.4,650,1021.3,8.6,1.8,0.0,0.03,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,72.2,63.7,543,1019.6,5.6,2.1,0.0,0.29,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,67.2,58.5,566,1020.4,7.2,3.9,15.9,0.02,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,65.2,57.3,606,1014.1,5.7,1.7,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,62.0,42.6,666,1011.6,9.7,5.8,22.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,56.7,36.2,615,1015.3,10.0,2.5,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,62.1,41.0,727,1012.7,10.0,4.4,25.1,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,59.3,28.3,546,1025.9,10.0,4.6,20.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,66.2,41.2,432,1026.5,10.0,3.3,15.0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,73.8,53.8,420,1023.5,10.0,3.6,15.9,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,76.1,57.5,686,1021.8,10.0,4.5,15.9,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,75.7,63.3,697,1020.6,8.9,4.8,18.1,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,75.9,65.9,682,1020.4,7.7,3.3,0.0,0.08,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,73.6,53.9,813,1024.4,10.0,4.5,17.1,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,73.5,62.1,622,1021.6,9.9,4.1,17.1,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,74.4,63.8,555,1017.6,8.5,4.1,20.0,0.0,0.0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,58.0,55.0,691,1019.6,5.3,7.9,22.0,1.89,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,52.4,49.4,642,1020.5,6.1,6.8,19.0,0.4,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,58.0,49.6,658,1022.4,9.0,4.5,0.0,0.26,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,58.0,48.1,552,1024.5,10.0,4.6,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,59.4,51.0,692,1020.7,8.1,3.2,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,65.9,53.9,598,1013.6,7.6,3.5,19.0,0.32,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,65.0,40.3,559,1020.5,10.0,3.0,15.9,0.19,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,68.6,55.2,634,1015.0,9.9,4.8,15.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,73.7,63.4,652,1006.1,8.6,4.9,21.0,0.07,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,74.0,55.9,667,1010.4,10.0,2.5,0.0,0.01,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,79.6,62.3,666,1011.3,7.3,4.5,17.1,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,81.6,63.9,451,1013.1,8.0,3.3,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,81.4,61.3,395,1012.2,10.0,5.7,18.1,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,77.9,57.4,578,1016.8,10.0,2.1,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,70.8,65.6,506,1014.9,3.6,3.7,17.1,0.77,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,69.9,64.5,593,1013.1,6.2,3.0,15.0,0.16,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,73.3,58.7,706,1017.6,9.5,3.4,0.0,0.27,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,66.8,58.2,615,1018.3,9.8,3.3,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,74.6,62.5,732,1013.0,9.5,2.6,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,70.1,57.4,505,1017.0,8.2,4.9,19.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,76.3,67.8,620,1008.2,6.1,4.3,18.1,0.35,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,78.3,62.1,774,1012.9,9.8,4.5,25.1,0.29,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,82.1,66.8,703,1011.5,8.9,4.7,22.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,76.7,57.5,778,1013.9,10.0,4.5,15.0,0.02,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,75.0,50.4,670,1016.7,10.0,2.7,0.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,74.4,57.6,774,1014.6,10.0,3.9,18.1,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,67.7,56.0,595,1018.7,8.8,4.4,19.0,0.0,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,64.3,60.0,535,1006.2,5.5,5.8,21.0,1.42,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,70.3,55.2,662,1010.6,10.0,4.6,15.9,0.29,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,74.5,58.0,622,1013.8,10.0,3.7,22.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,75.0,65.1,683,1008.7,6.8,4.3,27.0,0.43,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,74.7,57.9,603,1011.7,9.6,1.3,0.0,0.39,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,73.5,54.4,549,1013.8,9.9,2.4,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,72.0,57.9,389,1014.4,9.9,3.0,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,74.6,58.9,467,1018.4,9.2,1.3,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,76.8,64.9,598,1020.6,8.7,2.1,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,78.7,69.7,646,1016.4,8.4,3.6,0.0,0.0,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,80.5,69.2,620,1013.8,7.5,3.6,18.1,0.12,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,74.7,64.2,567,1014.4,7.6,3.6,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,76.1,62.7,709,1013.3,8.0,4.4,15.0,0.3,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,78.7,55.6,597,1017.4,9.9,1.9,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,79.9,59.1,521,1016.6,9.9,1.7,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,79.5,60.6,668,1012.6,9.5,2.3,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,75.3,64.9,657,1006.3,9.1,2.1,0.0,0.0,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,77.0,70.0,611,1004.1,6.3,2.8,0.0,0.42,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,72.8,49.1,686,1015.1,10.0,5.9,17.1,0.12,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,72.5,57.8,659,1018.5,10.0,3.1,15.9,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,76.2,66.1,561,1014.9,8.8,3.6,15.0,0.0,0.0,1
